1-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 1-ΨΗΦΙΟ;2-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 2-ΨΗΦΙΟ;3-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 3-ΨΗΦΙΟ;4-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 4-ΨΗΦΙΟ
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;24;Εκπαιδευτικοί;249;Άλλοι εκπαιδευτικοί;2499;Αλλοι εκπαιδευτικοί μ.α.κ.
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;25;Λογιστές και άλλα στελέχη επιχειρήσεων;251;Λογιστές και άλλα στελέχη επιχειρήσεων;2511;Λογιστές (πτυχιούχοι ΑΕΙ)
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;25;Λογιστές και άλλα στελέχη επιχειρήσεων;251;Λογιστές και άλλα στελέχη επιχειρήσεων;2512;Σύμβουλοι επαγγελματικού προσανατολισμού και ακούντες συναφή επαγγέλματα
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;25;Λογιστές και άλλα στελέχη επιχειρήσεων;251;Λογιστές και άλλα στελέχη επιχειρήσεων;2519;Αναλυτές έρευνας αγοράς και στελέχη επιχειρήσεων μ.α.κ.
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;26;Νομικοί εν γένει;261;Δικηγόροι και νομικοί σύμβουλοι;2610;Δικηγόροι και νομικοί σύμβουλοι
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;26;Νομικοί εν γένει;262;Εισαγγελείς;2620;Εισαγγελείς
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;26;Νομικοί εν γένει;263;Δικαστές;2630;Δικαστές
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;26;Νομικοί εν γένει;264;Συμβολαιογράφοι και άλλοι νομικοί μ.α.κ.;2640;Συμβολαιογράφοι και άλλοι νομικοί μ.α.κ.
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;27;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα μ.α.κ.;271;Αρχειοθέτες, βιβλιοθηκονόμοι και ασκούντες συναφή επαγγέλματα στον τομέα της τεκμηρίωσης και της πληροφόρησης;2711;Αρχειοθέτες και έφοροι αρχαιοτήτων, μουσείων και αιθουσών έργων τέχνης
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;27;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα μ.α.κ.;271;Αρχειοθέτες, βιβλιοθηκονόμοι και ασκούντες συναφή επαγγέλματα στον τομέα της τεκμηρίωσης και της πληροφόρησης;2712;Βιβλιοθηκονόμοι και ασκούντες συναφή επαγγέλματα στον τομέα της  τεκμηρίωσης και της πληροφόρησης
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;27;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα μ.α.κ.;272;Οικονομολόγοι, κοινωνιολόγοι και ασκούντες συναφή επαγγέλματα;2721;Οικονομολόγοι
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;27;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα μ.α.κ.;272;Οικονομολόγοι, κοινωνιολόγοι και ασκούντες συναφή επαγγέλματα;2722;Κοινωνιολόγοι, ανθρωπολόγοι και ασκούντες συναφή επαγγέλματα
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;27;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα μ.α.κ.;272;Οικονομολόγοι, κοινωνιολόγοι και ασκούντες συναφή επαγγέλματα;2723;Φιλόσοφοι, ιστορικοί και πολιτικοί επιστήμονες
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;27;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα μ.α.κ.;272;Οικονομολόγοι, κοινωνιολόγοι και ασκούντες συναφή επαγγέλματα;2724;Γλωσσολόγοι, μεταφραστές και διερμηνείς
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;27;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα μ.α.κ.;272;Οικονομολόγοι, κοινωνιολόγοι και ασκούντες συναφή επαγγέλματα;2725;Ψυχολόγοι
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;27;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα μ.α.κ.;272;Οικονομολόγοι, κοινωνιολόγοι και ασκούντες συναφή επαγγέλματα;2726;Κοινωνικοί λειτουργοί (πτυχιούχοι ΑΕΙ)
2;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα;27;Πρόσωπα που ασκούν επιστημονικά, καλλιτεχνικά και συναφή επαγγέλματα μ.α.κ.;273;Συγγραφείς, δημοσιογράφοι και ασκούντες συναφή επαγγέλματα;2730;Συγγραφείς, δημοσιογράφοι και ασκούντες συναφή επαγγέλματα
